Sitename,Site_code,Country,Site_type,Latitude,Longitude,Labcode,Layer/SU/UNIT/LOCUS,Yrs BP,STD,Mat,dc13,pottery,SEQUENCE,REFERENCE_C14,STRATIGRAPHY,
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31064,L93,7130,100,NA,,1,18,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX30326,L41,7070,100,NA,,1,20,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,LTL911A,H10,7068,100,NA,,1,21,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31075AMS,H6,6900,70,NA,,1,22,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,LTL1585A,H11,6763,55,NA,,1,23,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31073AMS,H4,6740,70,NA,,1,24,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31074AMS,H5,6540,70,NA,,1,25,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Tamaya_Mellet_TMY3,TMY3,NIGER,OpenAir,17.75,5.37,Gif1728,NA1,9350,100,CACO,,1,NA,Delibria et al. 1972,,
Tamaya_Mellet_TMY3,TMY3,NIGER,OpenAir,17.75,5.37,Pa0236,NA2,8320,300,NA,,1,NA,Roset 1993,,
Tamaya_Mellet_TMY3,TMY3,NIGER,OpenAir,17.75,5.37,PA1571,NA3,7550,150,Cer_VEG,,1,NA,Roset 1993,,
Tamaya_Mellet_TMY3,TMY3,NIGER,OpenAir,17.75,5.37,PA1574,NA4,7415,150,Cer_VEG,,1,NA,Roset 1993,,
Tarso_Yega,TRSYAR,CHAD,OpenAir,20.67,17.38,Hv3287,NA,8055,90,SOIL,,1,NA,,,
Tarso_Yega,TRSYAR,CHAD,OpenAir,20.67,17.38,Hv2772,NA,7995,448,SOIL,,1,NA,,,
Temet,TMT,NIGER,OpenAir,19.93,8.67,149Orsay,NA,9550,100,NA,,0,NA,Roset 1983,,
Temet,TMT,NIGER,OpenAir,19.93,8.67,156ParisVI,NA,9460,120,NA,,0,NA,Roset 1983,,
Temet,TMT,NIGER,OpenAir,19.93,8.67,150Orsay,NA,9290,110,NA,,0,NA,Roset 1983,,
Temet,TMT,NIGER,OpenAir,19.93,8.67,151Orsay,NA,9270,90,NA,,0,NA,Roset 1983,,
Temet,TMT,NIGER,OpenAir,19.93,8.67,152Orsay,NA,9190,90,NA,,0,NA,Roset 1983,,
Temet,TMT,NIGER,OpenAir,19.93,8.67,153Orsay,NA,8590,100,NA,,1,NA,Roset 1983,,
Temet,TMT,NIGER,OpenAir,19.93,8.67,154Orsay,NA,8565,100,NA,,1,NA,Roset 1983,,
Temet,TMT,NIGER,OpenAir,19.93,8.67,155Orsay,NA,8550,250,NA,,1,NA,Roset 1983,,
Tiltekin_1_Site_Launey,SLY,ALGERIA,,23.35,5.73,UW97,HearthBeta(40-60cm),9210,115,CH,,0,NA,Maitre 1971, Maitre 1974,
Tiltekin_1_Site_Launey,SLY,ALGERIA,,23.35,5.73,Mc740,HearthBeta(50-60cm),8900,230,CH,,1,NA,Maitre 1971, Maitre 1974,
Tiltekin_1_Site_Launey,SLY,ALGERIA,,23.35,5.73,UW96,HearthBeta(30-40cm),8475,100,CH,,1,NA,Maitre 1971, Maitre 1974,
Tiltekin_1_Site_Launey,SLY,ALGERIA,,23.35,5.73,Mc739,HearthBeta(20-40cm),7960,100,CH,,1,NA,Maitre 1971, Maitre 1974,
Tiltekin_1_Site_Launey,SLY,ALGERIA,,23.35,5.73,UW94,HearthGAMMA(25-45CM),6800,105,CH,,1,NA,Maitre 1971, Maitre 1974,
Timidouin,TMITUM,ALGERIA,OpenAir,24.33,5.58,Mc484,TFTD_155-32,8100,130,CH,,1,NA,,,
Tin_Amenser,TNAEN,ALGERIA,OpenAir,22.92,5.1,Mc488,NA,6500,250,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,ALG27,SEQUENCE10/COTE403-447.XVI.14,9420,100,CH,,0,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Hela1465,sequence8/xii.7cote240,8980,65,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,ALG26,SEQUENCE8/XVII.14COTE383-395,8930,200,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Hela1193,SEQUENCE6/XIII.15COTE295,8890,95,SOIL,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Mc678,SEQUENCE6/XVII.1,8100,130,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Gif5948,SEQUENCE6/XIV.14COTE298-310,8030,120,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Gif5857,NA,7900,120,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,5Bor,NA(3),7530,600,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Gif5419,SEQUENCE4,7220,140,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,4Bor,NA(4),7180,480,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,ALG30,SEQUENCE4/XII.8COTE177,7150,100,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Gif5417,NA(1),7110,140,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Gif5468,SEQUENCE4/XIII.8COTE166,6840,130,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Mc677,XVII.1,6650,90,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Gif5466,SEQUENCE4/XIV.8COTE173,6600,130,CH,,1,NA,,,
Tin_Hanakaten,THNK,ALGERIA,RS,23.88,10.37,Gif5467,SEQUENCE4/XII.8COTE158,6450,130,CH,,1,NA,,,
Tin_Ouaffadene,TOFF,NIGER,OpenAir,20.17,9.18,145Orsay,HEARTH,9220,140,CH,,0,NA,Roset 1995,,
Tin_Ouaffadene,TOFF,NIGER,OpenAir,20.17,9.18,146Orsay,NA,9080,230,NA,,0,NA,,,
Tin_Ouaffadene,TOFF,NIGER,OpenAir,20.17,9.18,147Pa,NA,8935,200,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,133Orsay,NA,11720,210,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,134Orsay,NA,9870,190,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,135Orsay,NA,9460,430,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,137Orsay,NA,9370,125,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,136Orsay,NA,9370,130,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,138Orsay,NA,9210,180,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,139Orsay,NA,9200,170,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,140Orsay,NA,8890,330,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,141Orsay,NA,8835,520,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,142Orsay,NA,8630,85,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,143Orsay,NA,7325,655,NA,,0,NA,,,
Tin_Ouaffadene_A,TOFFA,NIGER,OpenAir,20.17,9.18,144Orsay,NA,7320,130,NA,,0,NA,,,
Tin_Ouaffadene_B,TOFFB,NIGER,OpenAir,20.17,9.18,131Orsay,NA,9000,315,NA,,0,NA,,,
Tin_Ouaffadene_B,TOFFB,NIGER,OpenAir,20.17,9.18,132Orsay,NA,8890,125,NA,,0,NA,,,
Tin_Ouaffadene_C,TOFFC,NIGER,OpenAir,20.17,9.18,123Orsay,NA,9320,120,NA,,0,NA,,,
Tin_Ouaffadene_C,TOFFC,NIGER,OpenAir,20.17,9.18,124Orsay,NA,9240,150,NA,,0,NA,,,
Tin_Ouaffadene_C,TOFFC,NIGER,OpenAir,20.17,9.18,125Orsay,NA,9080,150,NA,,0,NA,,,
Tin_Ouaffadene_C,TOFFC,NIGER,OpenAir,20.17,9.18,126Orsay,NA,9070,180,NA,,0,NA,,,
Tin_Ouaffadene_C,TOFFC,NIGER,OpenAir,20.17,9.18,122Orsay,NA,9060,240,NA,,0,NA,,,
Tin_Ouaffadene_C,TOFFC,NIGER,OpenAir,20.17,9.18,121Orsay,NA,9015,300,NA,,0,NA,,,
Tin_Ouaffadene_C,TOFFC,NIGER,OpenAir,20.17,9.18,127Orsay,NA,8430,265,NA,,0,NA,,,
Tin_Ouaffadene_C,TOFFC,NIGER,OpenAir,20.17,9.18,128Orsay,NA,7910,210,NA,,0,NA,,,
Tin_Ouaffadene_C,TOFFC,NIGER,OpenAir,20.17,9.18,129Orsay,NA,7860,360,NA,,0,NA,,,
Tin_Ouaffadene_C,TOFFC,NIGER,OpenAir,20.17,9.18,130Orsay,NA,7040,395,NA,,0,NA,,,
Tin_Tartait,TTRT,ALGERIA,RS,24.76,9.52,SacA18176,4156,8160,45,CER_VEG,-20.9,1,NA,Messili et al. 2013,,
Tin_Tartait,TTRT,ALGERIA,RS,24.76,9.52,SacA18173,4165,7700,45,CER_VEG,-17.7,1,NA,Messili et al. 2013,,
Tin_Tartait,TTRT,ALGERIA,RS,24.76,9.52,SacA18782,4179,7645,40,CER_VEG,-22.2,1,NA,Messili et al. 2013,,
Tin_Tartait,TTRT,ALGERIA,RS,24.76,9.52,SacA18175,4163,6740,40,CER_VEG,-20.8,1,NA,Messili et al. 2013,,
Tin_Torha_East,TTE,LIBYA,RS,25.38,10.51,R1036a,Rbase,9080,70,NA,,0,1,Belluomini et al. 1974,mu[Rbase]>mu[Rinf]>mu[Rinf(CM100-135)>mu[Rsup]>mu[CII]>mu[CI],
Tin_Torha_East,TTE,LIBYA,RS,25.38,10.51,R1163a,Rinf,8670,60,NA,,1,2,Belluomini et al. 1974,mu[Rbase]>mu[Rinf]>mu[Rinf(CM100-135)>mu[Rsup]>mu[CII]>mu[CI],
Tin_Torha_East,TTE,LIBYA,RS,25.38,10.51,R1035a,Rinf(CM100-135),8640,70,CH,,1,3,Belluomini et al. 1974,mu[Rbase]>mu[Rinf]>mu[Rinf(CM100-135)>mu[Rsup]>mu[CII]>mu[CI],
Tin_Torha_East,TTE,LIBYA,RS,25.38,10.51,R1160,Rsup,8540,140,NA,,1,4,Belluomini et al. 1974,mu[Rbase]>mu[Rinf]>mu[Rinf(CM100-135)>mu[Rsup]>mu[CII]>mu[CI],
Tin_Torha_East,TTE,LIBYA,RS,25.38,10.51,R1161a,CII,8460,50,NA,,1,5,Belluomini et al. 1974,mu[Rbase]>mu[Rinf]>mu[Rinf(CM100-135)>mu[Rsup]>mu[CII]>mu[CI],
Tin_Torha_East,TTE,LIBYA,RS,25.38,10.51,R1033a,CII,8460,60,CH,,1,5,Belluomini et al. 1974,mu[Rbase]>mu[Rinf]>mu[Rinf(CM100-135)>mu[Rsup]>mu[CII]>mu[CI],
Tin_Torha_East,TTE,LIBYA,RS,25.38,10.51,R1162a,CII,8440,50,NA,,1,5,Belluomini et al. 1974,mu[Rbase]>mu[Rinf]>mu[Rinf(CM100-135)>mu[Rsup]>mu[CII]>mu[CI],
Tin_Torha_East,TTE,LIBYA,RS,25.38,10.51,R1034a,CII,7990,70,CH,,1,5,Belluomini et al. 1974,mu[Rbase]>mu[Rinf]>mu[Rinf(CM100-135)>mu[Rsup]>mu[CII]>mu[CI],
Tin_Torha_East,TTE,LIBYA,RS,25.38,10.51,R1158a,CI,7330,80,NA,,1,6,Belluomini et al. 1974,mu[Rbase]>mu[Rinf]>mu[Rinf(CM100-135)>mu[Rsup]>mu[CII]>mu[CI],
Tin_Torha_North,TTN,LIBYA,RS,25.38,10.51,R1032,L5,7070,60,NA,,1,NA,,,
Tin_Torha_Two_Caves,TTTC,LIBYA,RS,25.38,10.51,R1402,L3east,9350,110,NA,,0,1,Belluomini et al. 1974,mu[L3east]&mu[L3west]>mu[L2east]&mu[L2west]>mu[L1]&mu[L1west],
Tin_Torha_Two_Caves,TTTC,LIBYA,RS,25.38,10.51,R1405,L3west,8840,60,NA,,1,1,Belluomini et al. 1974,mu[L3east]&mu[L3west]>mu[L2east]&mu[L2west]>mu[L1]&mu[L1west],
Tin_Torha_Two_Caves,TTTC,LIBYA,RS,25.38,10.51,R1409,L2east,8650,105,NA,,1,2,Belluomini et al. 1974,mu[L3east]&mu[L3west]>mu[L2east]&mu[L2west]>mu[L1]&mu[L1west],
Tin_Torha_Two_Caves,TTTC,LIBYA,RS,25.38,10.51,R1404,L3west,8630,50,NA,,1,1,Belluomini et al. 1974,mu[L3east]&mu[L3west]>mu[L2east]&mu[L2west]>mu[L1]&mu[L1west],
Tin_Torha_Two_Caves,TTTC,LIBYA,RS,25.38,10.51,R1406,L2east,8620,50,NA,,1,2,Belluomini et al. 1974,mu[L3east]&mu[L3west]>mu[L2east]&mu[L2west]>mu[L1]&mu[L1west],
Tin_Torha_Two_Caves,TTTC,LIBYA,RS,25.38,10.51,R1407,L1,8520,60,NA,,1,3,Belluomini et al. 1974,mu[L3east]&mu[L3west]>mu[L2east]&mu[L2west]>mu[L1]&mu[L1west],
Tin_Torha_Two_Caves,TTTC,LIBYA,RS,25.38,10.51,R1408,L2west,8450,60,NA,,1,2,Belluomini et al. 1974,mu[L3east]&mu[L3west]>mu[L2east]&mu[L2west]>mu[L1]&mu[L1west],
Tin_Torha_Two_Caves,TTTC,LIBYA,RS,25.38,10.51,R1404bis,L3west,8400,90,NA,,1,1,Belluomini et al. 1974,mu[L3east]&mu[L3west]>mu[L2east]&mu[L2west]>mu[L1]&mu[L1west],
Tin_Torha_Two_Caves,TTTC,LIBYA,RS,25.38,10.51,R1403,L1west,8230,50,NA,,1,3,Belluomini et al. 1974,mu[L3east]&mu[L3west]>mu[L2east]&mu[L2west]>mu[L1]&mu[L1west],
Tintan,TNTTTN,MAURITANIA,OpenAir,20.88,-16.68,Ly708,NA,6800,190,WOOD,,1,NA,,,
Tintan_pecheurs,TNTTPECH,MAURITANIA,OpenAir,20.87,-16.7,Ly552,NA,6390,160,CER_VEG,,1,NA,,,
Uan_Afuda,UAF,LIBYA,RS,24.85,10.49,GX20750,L5TOP-1994,9765,105,CH,,0,1,Cremaschi and di Lernia 1999,mu[L5TOP-1994]>mu[L7A-1993]>mu[L5EPIBASE-1994]>mu[L4s-1994]>mu[L3mb/4-1993]>mu[L5meso-1993]>mu[L1top-1994]>mu[L1-1993],
Uan_Afuda,UAF,LIBYA,RS,24.85,10.49,GX19118,L7A-1993,9260,290,CH,,0,2,Cremaschi and di Lernia 1999,mu[L5TOP-1994]>mu[L7A-1993]>mu[L5EPIBASE-1994]>mu[L4s-1994]>mu[L3mb/4-1993]>mu[L5meso-1993]>mu[L1top-1994]>mu[L1-1993],
Uan_Afuda,UAF,LIBYA,RS,24.85,10.49,GX20752,L5EPIBASE-1994,9245,270,CH,,0,3,Cremaschi and di Lernia 1999,mu[L5TOP-1994]>mu[L7A-1993]>mu[L5EPIBASE-1994]>mu[L4s-1994]>mu[L3mb/4-1993]>mu[L5meso-1993]>mu[L1top-1994]>mu[L1-1993],
Uan_Afuda,UAF,LIBYA,RS,24.85,10.49,GX20754,L4s-1994,8935,100,CH,,1,4,Cremaschi and di Lernia 1999,mu[L5TOP-1994]>mu[L7A-1993]>mu[L5EPIBASE-1994]>mu[L4s-1994]>mu[L3mb/4-1993]>mu[L5meso-1993]>mu[L1top-1994]>mu[L1-1993],
Uan_Afuda,UAF,LIBYA,RS,24.85,10.49,GX20751,L3mb/4-1993,8790,95,CH,,1,5,Cremaschi and di Lernia 1999,mu[L5TOP-1994]>mu[L7A-1993]>mu[L5EPIBASE-1994]>mu[L4s-1994]>mu[L3mb/4-1993]>mu[L5meso-1993]>mu[L1top-1994]>mu[L1-1993],
Uan_Afuda,UAF,LIBYA,RS,24.85,10.49,GX20010,L5meso-1993,8765,105,CH,,1,6,Cremaschi and di Lernia 1999,mu[L5TOP-1994]>mu[L7A-1993]>mu[L5EPIBASE-1994]>mu[L4s-1994]>mu[L3mb/4-1993]>mu[L5meso-1993]>mu[L1top-1994]>mu[L1-1993],
Uan_Afuda,UAF,LIBYA,RS,24.85,10.49,GX20753,L1top-1994,8555,110,CH,,1,7,Cremaschi and di Lernia 1999,mu[L5TOP-1994]>mu[L7A-1993]>mu[L5EPIBASE-1994]>mu[L4s-1994]>mu[L3mb/4-1993]>mu[L5meso-1993]>mu[L1top-1994]>mu[L1-1993],
Uan_Afuda,UAF,LIBYA,RS,24.85,10.49,GX20346,L1-1993,8330,100,CH,,1,8,Cremaschi and di Lernia 1999,mu[L5TOP-1994]>mu[L7A-1993]>mu[L5EPIBASE-1994]>mu[L4s-1994]>mu[L3mb/4-1993]>mu[L5meso-1993]>mu[L1top-1994]>mu[L1-1993],
Uan_Kasa_94/66,UK9466,LIBYA,OpenAir,25.2,10.8,GX20711,NA,8270,240,NA,,1,NA,,,
Uan_Kasa_97/90,UK9790,LIBYA,OpenAir,25.32,10.96,GX25013,NA,8870,360,NA,,1,NA,,,
Uan_Muhuggiag,UMG,LIBYA,RS,24.86,10.54,61Pi,NA,7438,220,NA,,1,NA,Cremaschi & di Lernia 1998,,
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO509,20/1AUNIT3,9810,75,CH,,0,1,Mori 1965,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO565,20/2AUNIT3,9450,60,CH,,0,1,Garcea 2001,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,Rome292,L13/UNIT2,8880,100,CH,,1,2,Garcea 2001,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,Rome295,L9/UNIT2,8870,100,CH,,1,3,Garcea 2001,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,ROME296,L5/UNIT1,8850,100,CH,,1,5,Garcea 2001,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO607,L7/UNIT1,8830,75,CH,,1,4,Garcea 2001,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO609,L13/UNIT2,8820,80,CH,,1,2,Garcea 2001,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,Rome293,L13/UNIT3,8800,100,CH,,1,2,Garcea 2001,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO608,L9/UNIT2,8770,75,CH,,1,3,Cremaschi & di Lernia 1998,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO478,L9/UNIT2,8730,70,CH,,1,3,Cremaschi & di Lernia 1998,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO191,L1/UNIT1,8720,110,CH,,1,9,Cremaschi & di Lernia 1998,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO193,L4/UNIT1,8690,50,CH,,1,6,Cremaschi & di Lernia 1998,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,GX17818AMS,NA,8690,110,CH,,1,NA,Garcea 2001,,
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO192,L2/UNIT1,8640,70,CH,,1,8,Cremaschi & di Lernia 1998,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO606,L3/UNIT1,8600,80,CH,,1,7,Cremaschi & di Lernia 1998,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,ROME297,L2/UNIT1,8600,90,CH,,1,8,Garcea 2001,mu[20/2AUNIT3]&mu[20/1AUNIT3]>mu[L13/UNIT3]&mu[L13/UNIT2]>mu[L9/UNIT2]>mu[L7/UNIT1]>mu[L5/UNIT1]>mu[L4/UNIT1]>mu[L3/UNIT1]>mu[L1/UNIT1],
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,BO344,SURFACE,8580,80,CH,,1,NA,Garcea 2001,,
Uan_Tabu,UTB,LIBYA,RS,24.9,10.62,GX89,MORI,7045,175,CH,,1,NA,,,
Uan_Telocat,UTELOCAT,LIBYA,RS,24.99,11,GX88,NA,6754,290,NA,,1,NA,,,
Um_Direiwa_I,UDIA ,SUDAN,OpenAir,15.72,32.62,T3697,NA,7960,90,NA,,0,NA,,,
Umm_Marrahi,UMRH,SUDAN,OpenAir,16,32.55,T5300,UMRH -40,8920,180,MLC_FW,,1,NA,Elamin and Mohammed-Ali 2004,,
Umm_Marrahi,UMRH,SUDAN,OpenAir,16,32.55,T5301,UMRH -65,8240,120,MLC_FW,,1,NA,Elamin and Mohammed-Ali 2004,,
Umm_Singid,UMSG,SUDAN,OpenAir,16,32.57,Rom258,NA,7300,90,MLC_FW,,1,NA,Caneva et al. 1993,,
